Date,Price,Unit
2024-03-15,8.1159,lb (Pound)
2024-03-18,8.0231,lb (Pound)
2024-03-19,7.7972,lb (Pound)
2024-03-20,7.8424,lb (Pound)
2024-03-21,7.8638,lb (Pound)
2024-03-22,7.7313,lb (Pound)
2024-03-25,7.5842,lb (Pound)
2024-03-26,7.4469,lb (Pound)
2024-03-27,7.4457,lb (Pound)
2024-03-28,7.5151,lb (Pound)
2024-03-29,7.5151,lb (Pound)
2024-04-01,7.5151,lb (Pound)
2024-04-02,7.6407,lb (Pound)
2024-04-03,7.7850,lb (Pound)
2024-04-04,7.9576,lb (Pound)
2024-04-05,8.0004,lb (Pound)
2024-04-08,8.0170,lb (Pound)
2024-04-09,8.1843,lb (Pound)
2024-04-11,8.0470,lb (Pound)
2024-04-12,8.0726,lb (Pound)
2024-04-15,8.1792,lb (Pound)
2024-04-16,8.0853,lb (Pound)
2024-04-17,8.2368,lb (Pound)
2024-04-18,8.4137,lb (Pound)
2024-04-19,8.8308,lb (Pound)
2024-04-22,8.9249,lb (Pound)
2024-04-23,8.6652,lb (Pound)
2024-04-24,8.5765,lb (Pound)
2024-04-25,8.7013,lb (Pound)
2024-04-26,8.6636,lb (Pound)
2024-04-29,8.7468,lb (Pound)
2024-04-30,8.7335,lb (Pound)
2024-05-01,8.5956,lb (Pound)
2024-05-02,8.5182,lb (Pound)
2024-05-03,8.7298,lb (Pound)
2024-05-07,8.6809,lb (Pound)
2024-05-08,8.5706,lb (Pound)
2024-05-09,8.6650,lb (Pound)
2024-05-10,8.6793,lb (Pound)
2024-05-13,8.6954,lb (Pound)
2024-05-14,8.6416,lb (Pound)
2024-05-15,8.8741,lb (Pound)
2024-05-16,9.0968,lb (Pound)
2024-05-17,9.5876,lb (Pound)
2024-05-20,9.7107,lb (Pound)
2024-05-21,9.6497,lb (Pound)
2024-05-22,9.2814,lb (Pound)
2024-05-23,9.1528,lb (Pound)
2024-05-24,9.1852,lb (Pound)
2024-05-28,9.3227,lb (Pound)
2024-05-29,9.3068,lb (Pound)
2024-05-30,9.1245,lb (Pound)
2024-05-31,8.9403,lb (Pound)
2024-06-03,8.8419,lb (Pound)
2024-06-04,8.6060,lb (Pound)
2024-06-05,8.4445,lb (Pound)
2024-06-06,8.4470,lb (Pound)
2024-06-07,8.1787,lb (Pound)
2024-06-10,8.2112,lb (Pound)
2024-06-11,8.1991,lb (Pound)
2024-06-12,8.1787,lb (Pound)
2024-06-13,8.0576,lb (Pound)
2024-06-14,7.9719,lb (Pound)
2024-06-17,7.8998,lb (Pound)
2024-06-18,7.8644,lb (Pound)
2024-06-19,7.8703,lb (Pound)
2024-06-20,7.8993,lb (Pound)
2024-06-21,7.8127,lb (Pound)
2024-06-24,7.8227,lb (Pound)
2024-06-25,7.8122,lb (Pound)
2024-06-26,7.7655,lb (Pound)
2024-06-27,7.8413,lb (Pound)
2024-06-28,7.8431,lb (Pound)
2024-07-01,7.9120,lb (Pound)
2024-07-02,7.7369,lb (Pound)
2024-07-03,7.9011,lb (Pound)
2024-07-04,7.8385,lb (Pound)
2024-07-05,7.8657,lb (Pound)
2024-07-08,7.9107,lb (Pound)
2024-07-09,7.7787,lb (Pound)
2024-07-10,7.6426,lb (Pound)
2024-07-11,7.6512,lb (Pound)
2024-07-12,7.6458,lb (Pound)
2024-07-15,7.6054,lb (Pound)
2024-07-16,7.5879,lb (Pound)
2024-07-17,7.4929,lb (Pound)
2024-07-18,7.4686,lb (Pound)
2024-07-19,7.3736,lb (Pound)
2024-07-22,7.3539,lb (Pound)
2024-07-23,7.3047,lb (Pound)
2024-07-24,7.2003,lb (Pound)
2024-07-25,7.1745,lb (Pound)
2024-07-26,7.1640,lb (Pound)
2024-07-29,7.2264,lb (Pound)
2024-07-30,7.2951,lb (Pound)
2024-07-31,7.5020,lb (Pound)
2024-08-01,7.3586,lb (Pound)
2024-08-02,7.3813,lb (Pound)
2024-08-05,7.3498,lb (Pound)
2024-08-06,7.4532,lb (Pound)
2024-08-07,7.3618,lb (Pound)
2024-08-08,7.3502,lb (Pound)
2024-08-09,7.3255,lb (Pound)
2024-08-12,7.4013,lb (Pound)
2024-08-13,7.4371,lb (Pound)
2024-08-14,7.3641,lb (Pound)
2024-08-15,7.4108,lb (Pound)
2024-08-16,7.4267,lb (Pound)
2024-08-19,7.6174,lb (Pound)
2024-08-20,7.6614,lb (Pound)
2024-08-21,7.6471,lb (Pound)
2024-08-22,7.5237,lb (Pound)
2024-08-23,7.6013,lb (Pound)
2024-08-27,7.7805,lb (Pound)
2024-08-28,7.7022,lb (Pound)
2024-08-29,7.7210,lb (Pound)
2024-08-30,7.6049,lb (Pound)
2024-09-03,7.4802,lb (Pound)
2024-09-04,7.3373,lb (Pound)
2024-09-05,7.3015,lb (Pound)
2024-09-06,7.2089,lb (Pound)
2024-09-09,7.2461,lb (Pound)
2024-09-10,7.1473,lb (Pound)
2024-09-11,7.3074,lb (Pound)
2024-09-12,7.2906,lb (Pound)
2024-09-13,7.2321,lb (Pound)
2024-09-16,7.4042,lb (Pound)
2024-09-17,7.3192,lb (Pound)
2024-09-18,7.3614,lb (Pound)
2024-09-19,7.4088,lb (Pound)
2024-09-20,7.4761,lb (Pound)
2024-09-23,7.5101,lb (Pound)
2024-09-24,7.5954,lb (Pound)
2024-09-25,7.6285,lb (Pound)
2024-09-26,7.6258,lb (Pound)
2024-09-27,7.7093,lb (Pound)
2024-09-30,7.9519,lb (Pound)
2024-10-01,8.0277,lb (Pound)
2024-10-02,8.2692,lb (Pound)
2024-10-03,8.0921,lb (Pound)
2024-10-04,8.1216,lb (Pound)
2024-10-07,8.1529,lb (Pound)
2024-10-08,8.0597,lb (Pound)
2024-10-09,7.9324,lb (Pound)
2024-10-10,7.9619,lb (Pound)
2024-10-11,8.1184,lb (Pound)
2024-10-14,8.0204,lb (Pound)
2024-10-15,7.9159,lb (Pound)
2024-10-16,7.8807,lb (Pound)
2024-10-17,7.7369,lb (Pound)
2024-10-18,7.7029,lb (Pound)
2024-10-21,7.5546,lb (Pound)
2024-10-22,7.4856,lb (Pound)
2024-10-23,7.3809,lb (Pound)
2024-10-24,7.3888,lb (Pound)
2024-10-25,7.3223,lb (Pound)
2024-10-28,7.2550,lb (Pound)
2024-10-29,7.2130,lb (Pound)
2024-10-30,7.1729,lb (Pound)
2024-10-31,7.1361,lb (Pound)
2024-11-01,7.2502,lb (Pound)
2024-11-04,7.3101,lb (Pound)
2024-11-05,7.3321,lb (Pound)
2024-11-06,7.3516,lb (Pound)
2024-11-07,7.5423,lb (Pound)
2024-11-08,7.4058,lb (Pound)
2024-11-11,7.2969,lb (Pound)
2024-11-12,7.2498,lb (Pound)
2024-11-13,7.1509,lb (Pound)
2024-11-14,7.1318,lb (Pound)
2024-11-15,7.0293,lb (Pound)
2024-11-18,7.1341,lb (Pound)
2024-11-19,7.1695,lb (Pound)
2024-11-20,7.2021,lb (Pound)
2024-11-21,7.1209,lb (Pound)
2024-11-22,7.1922,lb (Pound)
2024-11-25,7.3452,lb (Pound)
2024-11-26,7.2568,lb (Pound)
2024-11-27,7.2216,lb (Pound)
2024-11-28,7.3115,lb (Pound)
2024-11-29,7.2613,lb (Pound)
2024-12-02,7.1450,lb (Pound)
2024-12-03,7.2960,lb (Pound)
2024-12-04,7.2940,lb (Pound)
2024-12-05,7.2418,lb (Pound)
2024-12-06,7.2631,lb (Pound)
2024-12-09,7.2570,lb (Pound)
2024-12-10,7.1636,lb (Pound)
2024-12-11,7.1810,lb (Pound)
2024-12-12,7.3448,lb (Pound)
2024-12-13,7.2012,lb (Pound)
2024-12-18,7.0398,lb (Pound)
2024-12-19,6.8470,lb (Pound)
2024-12-20,6.9558,lb (Pound)
2024-12-23,6.9536,lb (Pound)
2024-12-24,7.0125,lb (Pound)
2024-12-25,7.0148,lb (Pound)
2024-12-26,7.0148,lb (Pound)
2024-12-27,6.9581,lb (Pound)
2024-12-30,6.9921,lb (Pound)
2024-12-31,6.9672,lb (Pound)
