Date,Price,Unit
2021-04-26,4.4262,lb (Pound)
2021-04-27,4.4899,lb (Pound)
2021-04-28,4.4599,lb (Pound)
2021-04-29,4.5314,lb (Pound)
2021-04-30,4.5128,lb (Pound)
2021-05-03,4.5430,lb (Pound)
2021-05-04,4.5182,lb (Pound)
2021-05-05,4.5321,lb (Pound)
2021-05-06,4.5475,lb (Pound)
2021-05-07,4.6997,lb (Pound)
2021-05-10,4.8646,lb (Pound)
2021-05-11,4.7754,lb (Pound)
2021-05-12,4.7795,lb (Pound)
2021-05-13,4.6509,lb (Pound)
2021-05-14,4.6321,lb (Pound)
2021-05-17,4.6525,lb (Pound)
2021-05-18,4.7468,lb (Pound)
2021-05-19,4.5879,lb (Pound)
2021-05-20,4.5749,lb (Pound)
2021-05-21,4.5409,lb (Pound)
2021-05-24,4.4760,lb (Pound)
2021-05-25,4.5101,lb (Pound)
2021-05-26,4.5200,lb (Pound)
2021-05-27,4.5507,lb (Pound)
2021-05-28,4.6083,lb (Pound)
2021-05-31,4.6760,lb (Pound)
2021-06-01,4.6323,lb (Pound)
2021-06-02,4.5892,lb (Pound)
2021-06-03,4.5210,lb (Pound)
2021-06-04,4.4688,lb (Pound)
2021-06-07,4.4670,lb (Pound)
2021-06-08,4.4808,lb (Pound)
2021-06-09,4.4801,lb (Pound)
2021-06-10,4.4491,lb (Pound)
2021-06-11,4.5491,lb (Pound)
2021-06-14,4.4906,lb (Pound)
2021-06-15,4.3329,lb (Pound)
2021-06-16,4.3128,lb (Pound)
2021-06-17,4.2762,lb (Pound)
2021-06-18,4.1758,lb (Pound)
2021-06-21,4.1016,lb (Pound)
2021-06-22,4.1687,lb (Pound)
2021-06-23,4.2136,lb (Pound)
2021-06-24,4.2595,lb (Pound)
2021-06-25,4.2785,lb (Pound)
2021-06-28,4.2336,lb (Pound)
2021-06-29,4.1846,lb (Pound)
2021-06-30,4.2570,lb (Pound)
2021-07-01,4.2375,lb (Pound)
2021-07-02,4.2168,lb (Pound)
2021-07-05,4.2783,lb (Pound)
2021-07-06,4.3218,lb (Pound)
2021-07-07,4.2871,lb (Pound)
2021-07-08,4.2023,lb (Pound)
2021-07-09,4.2808,lb (Pound)
2021-07-12,4.2397,lb (Pound)
2021-07-13,4.2229,lb (Pound)
2021-07-14,4.2225,lb (Pound)
2021-07-15,4.2397,lb (Pound)
2021-07-16,4.2622,lb (Pound)
2021-07-19,4.2023,lb (Pound)
2021-07-20,4.1780,lb (Pound)
2021-07-21,4.2055,lb (Pound)
2021-07-22,4.2558,lb (Pound)
2021-07-23,4.2790,lb (Pound)
2021-07-26,4.3454,lb (Pound)
2021-07-27,4.4039,lb (Pound)
2021-07-28,4.3985,lb (Pound)
2021-07-29,4.4366,lb (Pound)
2021-07-30,4.4214,lb (Pound)
2021-08-02,4.4166,lb (Pound)
2021-08-03,4.3470,lb (Pound)
2021-08-04,4.3105,lb (Pound)
2021-08-05,4.2769,lb (Pound)
2021-08-06,4.3225,lb (Pound)
2021-08-09,4.2236,lb (Pound)
2021-08-10,4.2681,lb (Pound)
2021-08-11,4.2733,lb (Pound)
2021-08-12,4.3130,lb (Pound)
2021-08-13,4.2771,lb (Pound)
2021-08-16,4.2533,lb (Pound)
2021-08-17,4.2395,lb (Pound)
2021-08-18,4.1497,lb (Pound)
2021-08-19,3.9805,lb (Pound)
2021-08-20,4.0470,lb (Pound)
2021-08-23,4.1898,lb (Pound)
2021-08-24,4.2259,lb (Pound)
2021-08-25,4.2540,lb (Pound)
2021-08-26,4.2288,lb (Pound)
2021-08-27,4.2420,lb (Pound)
2021-08-30,4.3645,lb (Pound)
2021-08-31,4.2921,lb (Pound)
2021-09-01,4.2239,lb (Pound)
2021-09-02,4.2890,lb (Pound)
2021-09-03,4.2461,lb (Pound)
2021-09-06,4.2642,lb (Pound)
2021-09-07,4.2293,lb (Pound)
2021-09-08,4.2280,lb (Pound)
2021-09-09,4.2860,lb (Pound)
2021-09-10,4.4205,lb (Pound)
2021-09-13,4.3545,lb (Pound)
2021-09-14,4.3105,lb (Pound)
2021-09-15,4.3990,lb (Pound)
2021-09-16,4.2615,lb (Pound)
2021-09-17,4.2355,lb (Pound)
2021-09-20,4.1225,lb (Pound)
2021-09-21,4.1105,lb (Pound)
2021-09-22,4.2380,lb (Pound)
2021-09-23,4.2325,lb (Pound)
2021-09-24,4.2835,lb (Pound)
2021-09-27,4.2870,lb (Pound)
2021-09-28,4.2460,lb (Pound)
2021-09-29,4.1880,lb (Pound)
2021-09-30,4.0975,lb (Pound)
2021-10-01,4.1935,lb (Pound)
2021-10-04,4.2500,lb (Pound)
2021-10-05,4.2000,lb (Pound)
2021-10-06,4.1655,lb (Pound)
2021-10-07,4.2615,lb (Pound)
2021-10-08,4.2840,lb (Pound)
2021-10-11,4.3705,lb (Pound)
2021-10-12,4.3360,lb (Pound)
2021-10-13,4.5080,lb (Pound)
2021-10-14,4.6245,lb (Pound)
2021-10-15,4.7210,lb (Pound)
2021-10-18,4.7185,lb (Pound)
2021-10-19,4.7080,lb (Pound)
2021-10-20,4.7555,lb (Pound)
2021-10-21,4.5735,lb (Pound)
2021-10-22,4.5260,lb (Pound)
2021-10-25,4.5395,lb (Pound)
2021-10-26,4.4850,lb (Pound)
2021-10-27,4.3835,lb (Pound)
2021-10-28,4.4360,lb (Pound)
2021-10-29,4.3755,lb (Pound)
2021-11-01,4.3930,lb (Pound)
2021-11-02,4.3790,lb (Pound)
2021-11-03,4.2955,lb (Pound)
2021-11-04,4.3155,lb (Pound)
2021-11-05,4.3490,lb (Pound)
2021-11-08,4.4150,lb (Pound)
2021-11-09,4.3725,lb (Pound)
2021-11-10,4.3290,lb (Pound)
2021-11-11,4.4045,lb (Pound)
2021-11-12,4.4555,lb (Pound)
2021-11-15,4.4090,lb (Pound)
2021-11-16,4.3440,lb (Pound)
2021-11-17,4.2595,lb (Pound)
2021-11-18,4.3205,lb (Pound)
2021-11-19,4.3900,lb (Pound)
2021-11-22,4.3915,lb (Pound)
2021-11-23,4.4280,lb (Pound)
2021-11-24,4.4660,lb (Pound)
2021-11-25,4.4350,lb (Pound)
2021-11-26,4.2810,lb (Pound)
2021-11-29,4.3350,lb (Pound)
2021-11-30,4.3575,lb (Pound)
2021-12-01,4.2970,lb (Pound)
2021-12-02,4.2685,lb (Pound)
2021-12-03,4.2665,lb (Pound)
2021-12-06,4.3430,lb (Pound)
2021-12-07,4.3365,lb (Pound)
2021-12-08,4.3790,lb (Pound)
2021-12-09,4.3255,lb (Pound)
2021-12-10,4.2830,lb (Pound)
2021-12-13,4.2840,lb (Pound)
2021-12-14,4.2550,lb (Pound)
2021-12-15,4.1800,lb (Pound)
2021-12-16,4.2945,lb (Pound)
2021-12-17,4.2910,lb (Pound)
2021-12-20,4.2905,lb (Pound)
2021-12-21,4.3485,lb (Pound)
2021-12-22,4.3910,lb (Pound)
2021-12-23,4.3925,lb (Pound)
2021-12-27,4.3985,lb (Pound)
2021-12-28,4.4435,lb (Pound)
2021-12-29,4.4105,lb (Pound)
2021-12-30,4.3840,lb (Pound)
2021-12-31,4.4635,lb (Pound)
