Date,Price_Cobalt,Price_LME,Price_LME_All_Location_Stock,Price_WUXI,Dailymetal,LME,LME All Location Stock,WUXI
2018-11-09,22.906,51000.0,743.0,95.1,-0.08185024851691525,-0.07272727272727275,0.0,-0.02361396303901453
2018-11-12,22.566,55000.0,743.0,95.25,-0.014843272505020488,0.07843137254901955,0.0,0.001577287066246047
2018-11-13,22.906,55000.0,742.0,94.5,0.015066914827616795,0.0,-0.0013458950201884479,-0.007874015748031482
2018-11-14,24.948,55000.0,742.0,94.4,0.0891469483977998,0.0,0.0,-0.0010582010582009804
2018-11-15,24.721,55000.0,742.0,95.5,-0.009098925765592458,0.0,0.0,0.01165254237288127
2018-11-16,24.721,55000.0,742.0,94.65,0.0,0.0,0.0,-0.008900523560209317
2018-11-19,24.834,55000.0,742.0,93.4,0.004571012499494431,0.0,0.0,-0.013206550449022747
2018-11-20,24.834,55000.0,742.0,92.2,0.0,0.0,0.0,-0.012847965738758016
2018-11-21,24.834,55000.0,742.0,91.9,0.0,0.0,0.0,-0.0032537960954446277
2018-11-22,24.948,55000.0,742.0,91.0,0.004590480792461937,0.0,0.0,-0.009793253536452773
2018-11-23,24.834,55000.0,742.0,89.55,-0.004569504569504557,0.0,0.0,-0.01593406593406599
2018-11-26,24.834,55000.0,742.0,89.8,0.0,0.0,0.0,0.0027917364600782424
2018-11-27,24.834,55000.0,742.0,89.3,0.0,0.0,0.0,-0.0055679287305122616
2018-11-28,24.834,55000.0,742.0,89.85,0.0,0.0,0.0,0.00615901455767065
2018-11-29,24.948,55000.0,742.0,90.75,0.004590480792461937,0.0,0.0,0.01001669449081799
2018-11-30,24.834,55000.0,715.0,91.35,-0.004569504569504557,0.0,-0.03638814016172509,0.006611570247933907
2018-12-03,24.834,55000.0,715.0,91.55,0.0,0.0,0.0,0.0021893814997262506
2018-12-04,24.834,55000.0,715.0,91.05,0.0,0.0,0.0,-0.005461496450027359
2018-12-05,24.834,55000.0,765.0,90.8,0.0,0.0,0.06993006993007,-0.0027457440966501823
2018-12-06,24.834,55000.0,765.0,88.95,0.0,0.0,0.0,-0.020374449339206957
2018-12-07,24.834,55000.0,765.0,89.35,0.0,0.0,0.0,0.0044969083754917705
2018-12-10,24.834,55000.0,765.0,89.15,0.0,0.0,0.0,-0.0022383883603803723
2018-12-11,24.834,55000.0,765.0,89.6,0.0,0.0,0.0,0.0050476724621424385
2018-12-12,24.834,55000.0,805.0,88.85,0.0,0.0,0.05228758169934644,-0.008370535714285698
2018-12-13,24.834,55000.0,807.0,89.3,0.0,0.0,0.00248447204968949,0.005064715813168252
2018-12-14,24.834,55000.0,802.0,90.0,0.0,0.0,-0.006195786864931829,0.007838745800671898
2018-12-17,22.68,58000.0,802.0,90.55,-0.08673592655230733,0.05454545454545445,0.0,0.006111111111111178
2018-12-18,25.855,57000.0,802.0,90.9,0.1399911816578483,-0.017241379310344862,0.0,0.003865267807841022
2018-12-19,24.948,55000.0,802.0,89.7,-0.035080255269773764,-0.03508771929824561,0.0,-0.01320132013201325
2018-12-20,24.494,55000.0,802.0,90.0,-0.018197851531184916,0.0,0.0,0.0033444816053511683
2018-12-21,24.494,55000.0,802.0,90.0,0.0,0.0,0.0,0.0
2018-12-24,24.721,55000.0,868.0,89.8,0.009267575732832434,0.0,0.08229426433915221,-0.0022222222222222365
2018-12-27,24.721,55000.0,863.0,88.1,0.0,0.0,-0.005760368663594417,-0.018930957683741645
2018-12-28,24.721,55000.0,863.0,87.65,0.0,0.0,0.0,-0.005107832009080493
2018-12-31,24.721,55000.0,863.0,87.6,0.0,0.0,0.0,-0.0005704506560183509
2019-01-02,21.319,47000.0,863.0,88.05,-0.13761579224141418,-0.1454545454545455,0.0,0.005136986301369939
2019-01-03,20.412,47000.0,863.0,88.05,-0.04254420939068437,0.0,0.0,0.0
2019-01-04,19.504,45000.0,892.0,90.65,-0.0444836370762296,-0.04255319148936165,0.03360370799536505,0.029528676888131766
2019-01-07,19.504,44000.0,892.0,90.9,0.0,-0.022222222222222254,0.0,0.0027578599007169746
2019-01-08,19.051,44000.0,892.0,91.5,-0.02322600492206739,0.0,0.0,0.0066006600660064585
2019-01-09,18.144,44000.0,892.0,91.2,-0.04760904939373267,0.0,0.0,-0.003278688524590123
2019-01-10,18.144,45000.0,946.0,90.7,0.0,0.022727272727272707,0.060538116591928315,-0.005482456140350922
2019-01-11,18.144,42000.0,946.0,91.6,0.0,-0.06666666666666665,0.0,0.009922822491730932
2019-01-14,17.237,40000.0,946.0,91.4,-0.049988977072310425,-0.04761904761904767,0.0,-0.0021834061135369565
2019-01-15,16.783,45000.0,946.0,92.5,-0.026338690027266742,0.125,0.0,0.012035010940919078
2019-01-16,16.329,40000.0,946.0,93.5,-0.027051182744443847,-0.11111111111111116,0.0,0.0108108108108107
2019-01-17,16.329,40000.0,946.0,92.65,0.0,0.0,0.0,-0.009090909090909038
2019-01-18,16.329,38000.0,946.0,94.65,0.0,-0.050000000000000044,0.0,0.021586616297895267
2019-01-21,16.329,38000.0,946.0,95.1,0.0,0.0,0.0,0.004754358161648042
2019-01-22,15.422,38000.0,965.0,94.45,-0.05554534876599915,0.0,0.020084566596194398,-0.006834910620399537
2019-01-23,15.422,38000.0,965.0,93.65,0.0,0.0,0.0,-0.00847008999470611
2019-01-24,15.876,38000.0,965.0,93.65,0.029438464531189146,0.0,0.0,0.0
2019-01-25,15.422,38000.0,965.0,94.6,-0.02859662383471895,0.0,0.0,0.010144153764014785
2019-01-28,15.422,38000.0,965.0,95.45,0.0,0.0,0.0,0.00898520084566612
2019-01-29,15.422,36500.0,965.0,96.75,0.0,-0.03947368421052633,0.0,0.013619696176008445
2019-01-30,15.422,36000.0,965.0,98.3,0.0,-0.013698630136986356,0.0,0.01602067183462519
2019-01-31,14.969,34000.0,965.0,98.85,-0.02937362209830119,-0.05555555555555558,0.0,0.005595116988809767
2019-02-01,14.515,34000.0,965.0,100.5,-0.030329347317790023,0.0,0.0,0.01669195751138086
2019-02-05,14.969,33000.0,965.0,103.1,0.0312779882879779,-0.02941176470588236,0.0,0.025870646766169125
2019-02-06,14.061,33000.0,965.0,102.75,-0.06065869463558016,0.0,0.0,-0.003394762366634274
2019-02-07,14.061,33000.0,965.0,103.4,0.0,0.0,0.0,0.006326034063260488
2019-02-08,14.061,33000.0,965.0,102.05,0.0,0.0,0.0,-0.013056092843326983
2019-02-11,13.608,32000.0,964.0,99.6,-0.03221676978877741,-0.030303030303030276,-0.0010362694300518616,-0.024007839294463484
2019-02-12,13.608,32000.0,964.0,98.2,0.0,0.0,0.0,-0.014056224899598346
2019-02-13,13.608,32000.0,964.0,99.15,0.0,0.0,0.0,0.009674134419551894
2019-02-14,14.061,31000.0,964.0,98.0,0.03328924162257496,-0.03125,0.0,-0.011598587997982857
2019-02-15,13.154,31000.0,964.0,97.65,-0.06450465827466045,0.0,0.0,-0.0035714285714285587
2019-02-18,14.061,31000.0,964.0,99.55,0.06895240991333429,0.0,0.0,0.019457245263696743
2019-02-19,13.154,31000.0,964.0,100.2,-0.06450465827466045,0.0,0.0,0.00652938221999011
2019-02-20,13.154,31000.0,963.0,101.45,0.0,0.0,-0.0010373443983402453,0.012475049900199542
2019-02-21,14.061,31000.0,963.0,101.65,0.06895240991333429,0.0,0.0,0.0019714144898965724
2019-02-22,14.061,31000.0,983.0,103.0,0.0,0.0,0.020768431983385183,0.013280865715691093
2019-02-25,14.515,32000.0,983.0,102.9,0.03228788848588304,0.032258064516129004,0.0,-0.0009708737864076999
2019-02-26,14.515,32000.0,983.0,102.3,0.0,0.0,0.0,-0.005830903790087549
2019-02-27,14.515,32000.0,983.0,102.75,0.0,0.0,0.0,0.004398826979472137
2019-02-28,14.969,33000.0,983.0,103.5,0.0312779882879779,0.03125,0.0,0.007299270072992803
2019-03-01,14.515,33000.0,983.0,105.0,-0.030329347317790023,0.0,0.0,0.01449275362318847
2019-03-04,14.515,33000.0,978.0,104.5,0.0,0.0,-0.0050864699898270915,-0.004761904761904745
2019-03-05,14.515,33000.0,978.0,106.75,0.0,0.0,0.0,0.021531100478468845
2019-03-06,14.969,33000.0,974.0,106.6,0.0312779882879779,0.0,-0.004089979550102263,-0.001405152224824402
2019-03-07,15.876,35000.0,974.0,104.3,0.06059188990580533,0.06060606060606055,0.0,-0.02157598499061908
2019-03-08,14.969,33000.0,971.0,103.95,-0.05713025951121187,-0.05714285714285716,-0.0030800821355235763,-0.003355704697986517
2019-03-11,14.515,32000.0,969.0,103.05,-0.030329347317790023,-0.030303030303030276,-0.002059732234809486,-0.008658008658008698
2019-03-12,14.515,32000.0,968.0,104.4,0.0,0.0,-0.0010319917440660964,0.013100436681222849
2019-03-13,14.515,32000.0,968.0,103.15,0.0,0.0,0.0,-0.011973180076628398
2019-03-14,14.061,31000.0,968.0,102.4,-0.03127798828797801,-0.03125,0.0,-0.007270964614638831
2019-03-15,13.608,30000.0,968.0,103.15,-0.03221676978877741,-0.032258064516129004,0.0,0.00732421875
2019-03-18,13.608,30000.0,968.0,103.05,0.0,0.0,0.0,-0.0009694619486185774
2019-03-19,14.061,31000.0,968.0,104.7,0.03328924162257496,0.03333333333333344,0.0,0.01601164483260553
2019-03-20,13.608,30000.0,968.0,105.1,-0.03221676978877741,-0.032258064516129004,0.0,0.0038204393505252288
2019-03-21,13.608,30000.0,965.0,104.6,0.0,0.0,-0.0030991735537190257,-0.004757373929590858
2019-03-22,13.608,30000.0,965.0,101.7,0.0,0.0,0.0,-0.027724665391969272
2019-03-25,13.608,30000.0,965.0,101.5,0.0,0.0,0.0,-0.001966568338249819
2019-03-26,13.608,30000.0,965.0,101.25,0.0,0.0,0.0,-0.0024630541871921707
2019-03-27,13.608,30000.0,965.0,99.9,0.0,0.0,0.0,-0.013333333333333308
2019-03-28,13.608,30000.0,965.0,99.8,0.0,0.0,0.0,-0.0010010010010010895
2019-03-29,13.608,30000.0,965.0,101.3,0.0,0.0,0.0,0.01503006012024044
2019-04-01,13.608,30000.0,929.0,102.35,0.0,0.0,-0.03730569948186524,0.01036525172754188
2019-04-02,14.288,31500.0,929.0,102.15,0.04997060552616106,0.050000000000000044,0.0,-0.0019540791402050672
2019-04-03,14.288,31500.0,927.0,103.8,0.0,0.0,-0.0021528525296017342,0.01615271659324513
2019-04-04,14.288,31500.0,927.0,102.05,0.0,0.0,0.0,-0.016859344894026962
2019-04-05,14.515,32000.0,927.0,102.15,0.01588745800671898,0.015873015873015817,0.0,0.0009799118079374391
2019-04-08,14.515,32000.0,927.0,102.85,0.0,0.0,0.0,0.006852667645619093
2019-04-09,14.969,33000.0,927.0,103.5,0.0312779882879779,0.03125,0.0,0.006319883325230924
2019-04-10,14.969,33000.0,927.0,103.55,0.0,0.0,0.0,0.0004830917874396601
2019-04-11,15.649,34500.0,927.0,101.0,0.04542721624691026,0.045454545454545414,0.0,-0.024625784645099014
2019-04-12,15.649,34500.0,927.0,101.3,0.0,0.0,0.0,0.002970297029702973
2019-04-15,15.876,35000.0,907.0,100.75,0.014505719215285318,0.01449275362318847,-0.02157497303128375,-0.005429417571569561
2019-04-16,15.649,34500.0,906.0,102.0,-0.01429831191735953,-0.014285714285714235,-0.0011025358324145973,0.012406947890818865
2019-04-17,15.876,35000.0,906.0,100.75,0.014505719215285318,0.01449275362318847,0.0,-0.01225490196078427
2019-04-18,15.876,35000.0,906.0,99.35,0.0,0.0,0.0,-0.013895781637717208
2019-04-23,15.649,34500.0,906.0,99.0,-0.01429831191735953,-0.014285714285714235,0.0,-0.00352289884247603
2019-04-24,15.649,34500.0,906.0,98.0,0.0,0.0,0.0,-0.010101010101010055
2019-04-25,15.649,34500.0,906.0,98.3,0.0,0.0,0.0,0.003061224489795844
2019-04-26,15.649,34500.0,904.0,98.05,0.0,0.0,-0.002207505518763808,-0.0025432349949134903
2019-04-29,15.649,34500.0,904.0,98.25,0.0,0.0,0.0,0.0020397756246812726
2019-04-30,15.649,34500.0,904.0,97.05,0.0,0.0,0.0,-0.012213740458015265
2019-05-01,15.649,34500.0,904.0,96.45,0.0,0.0,0.0,-0.0061823802163832875
2019-05-02,15.649,34500.0,884.0,96.5,0.0,0.0,-0.02212389380530977,0.0005184033177811909
2019-05-03,15.649,34500.0,884.0,97.15,0.0,0.0,0.0,0.006735751295336767
2019-05-07,15.649,34500.0,884.0,96.1,0.0,0.0,0.0,-0.010808028821410298
2019-05-08,15.649,34500.0,884.0,95.85,0.0,0.0,0.0,-0.002601456815816805
2019-05-09,15.649,34500.0,884.0,95.1,0.0,0.0,0.0,-0.007824726134585291
2019-05-10,15.649,34500.0,893.0,96.3,0.0,0.0,0.010180995475113086,0.012618296529968376
2019-05-13,15.649,34500.0,893.0,95.9,0.0,0.0,0.0,-0.004153686396677014
2019-05-14,15.649,34500.0,893.0,96.6,0.0,0.0,0.0,0.007299270072992581
2019-05-15,15.649,34500.0,893.0,97.85,0.0,0.0,0.0,0.012939958592132594
2019-05-16,15.649,34500.0,893.0,98.15,0.0,0.0,0.0,0.0030659172202351925
2019-05-17,15.649,34500.0,893.0,98.0,0.0,0.0,0.0,-0.0015282730514518672
2019-05-20,15.649,34500.0,892.0,97.85,0.0,0.0,-0.0011198208286674616,-0.001530612244898033
2019-05-21,15.649,34500.0,892.0,97.75,0.0,0.0,0.0,-0.0010219724067449532
2019-05-22,15.536,34250.0,892.0,97.15,-0.0072209086842609516,-0.007246376811594235,0.0,-0.006138107416879701
2019-05-23,15.536,34250.0,892.0,97.0,0.0,0.0,0.0,-0.0015440041173443442
2019-05-24,15.195,33500.0,861.0,100.35,-0.02194902162718837,-0.021897810218978075,-0.034753363228699596,0.03453608247422668
2019-05-28,15.195,33500.0,861.0,98.7,0.0,0.0,0.0,-0.016442451420029758
2019-05-29,15.195,33500.0,861.0,98.45,0.0,0.0,0.0,-0.002532928064842954
2019-05-30,15.195,33500.0,861.0,98.85,0.0,0.0,0.0,0.00406297613001505
2019-05-31,14.515,32000.0,861.0,98.55,-0.0447515630141494,-0.04477611940298509,0.0,-0.003034901365705611
2019-06-03,14.515,32000.0,861.0,96.8,0.0,0.0,0.0,-0.017757483510908223
2019-06-04,14.515,32000.0,861.0,96.65,0.0,0.0,0.0,-0.0015495867768594573
2019-06-05,14.515,32000.0,861.0,95.85,0.0,0.0,0.0,-0.008277289187791137
2019-06-06,14.061,31000.0,861.0,95.55,-0.03127798828797801,-0.03125,0.0,-0.00312989045383405
2019-06-07,12.701,28000.0,861.0,95.4,-0.09672142806343786,-0.09677419354838712,0.0,-0.0015698587127157548
2019-06-10,12.701,28000.0,861.0,96.35,0.0,0.0,0.0,0.009958071278825864
2019-06-11,12.701,28000.0,861.0,98.05,0.0,0.0,0.0,0.01764400622729645
2019-06-12,12.701,28000.0,861.0,98.3,0.0,0.0,0.0,0.0025497195308517018
2019-06-13,12.701,28000.0,862.0,99.95,0.0,0.0,0.0011614401858304202,0.016785350966429302
2019-06-14,12.701,28000.0,862.0,99.95,0.0,0.0,0.0,0.0
2019-06-17,12.701,28000.0,859.0,98.25,0.0,0.0,-0.0034802784222738303,-0.017008504252126078
2019-06-18,12.701,28000.0,859.0,99.8,0.0,0.0,0.0,0.01577608142493636
2019-06-19,12.701,28000.0,859.0,99.45,0.0,0.0,0.0,-0.003507014028056088
2019-06-20,12.701,28000.0,859.0,98.9,0.0,0.0,0.0,-0.005530417295123158
2019-06-21,12.701,28000.0,859.0,98.05,0.0,0.0,0.0,-0.00859453993933279
2019-06-24,12.701,28000.0,859.0,98.4,0.0,0.0,0.0,0.003569607343192338
2019-06-25,12.701,28000.0,859.0,98.6,0.0,0.0,0.0,0.00203252032520318
2019-06-26,12.648,27860.0,859.0,100.8,-0.004172899771671568,-0.0050000000000000044,0.0,0.022312373225152227
2019-06-27,13.05,28720.0,859.0,101.05,0.03178368121442143,0.03086862885857866,0.0,0.0024801587301588324
2019-06-28,12.995,28600.0,859.0,100.4,-0.004214559386973349,-0.004178272980501441,0.0,-0.006432459178624339
2019-07-01,12.993,28600.0,859.0,98.5,-0.00015390534821080326,0.0,0.0,-0.018924302788844716
2019-07-02,12.991,28600.0,849.0,96.95,-0.00015392903871325192,0.0,-0.011641443538998875,-0.015736040609137025
2019-07-03,12.991,28600.0,849.0,97.7,0.0,0.0,0.0,0.0077359463641051285
2019-07-04,12.986,28600.0,849.0,97.5,-0.0003848818412746091,0.0,0.0,-0.0020470829068577334
2019-07-05,12.984,28600.0,849.0,98.65,-0.000154012012937077,0.0,0.0,0.01179487179487193
2019-07-08,12.982,28600.0,849.0,99.8,-0.00015403573629091394,0.0,0.0,0.011657374556512945
2019-07-09,12.095,26647.0,840.0,99.7,-0.06832537359420732,-0.06828671328671332,-0.010600706713780883,-0.0010020040080159776
2019-07-10,12.095,26650.0,840.0,101.5,0.0,0.00011258302998462533,0.0,0.01805416248746239
2019-07-11,12.092,26650.0,840.0,103.0,-0.00024803637866888106,0.0,0.0,0.014778325123152802
2019-07-12,12.09,26650.0,840.0,103.9,-0.00016539861065167916,0.0,0.0,0.008737864077669855
2019-07-15,12.512,27584.0,840.0,105.2,0.03490488006617043,0.03504690431519708,0.0,0.012512030798845108
2019-07-16,12.578,27583.0,840.0,110.45,0.005274936061381075,-3.625290023201444e-05,0.0,0.04990494296577941
2019-07-17,12.576,27583.0,840.0,111.2,-0.0001590077913816712,0.0,0.0,0.006790402897238534
2019-07-18,12.574,27592.0,840.0,117.2,-0.00015903307888043283,0.00032628793097200237,0.0,0.05395683453237421
2019-07-19,12.574,27596.0,840.0,116.25,0.0,0.00014496955639309306,0.0,-0.008105802047781552
2019-07-22,12.566,27583.0,840.0,112.7,-0.0006362334976935946,-0.000471082765618247,0.0,-0.030537634408602132
2019-07-23,12.564,27583.5,840.0,111.85,-0.00015915963711610193,1.812710727611133e-05,0.0,-0.007542147293700174
2019-07-24,12.562,27584.0,840.0,113.0,-0.00015918497293865297,1.812677869006407e-05,0.0,0.010281627179258068
2019-07-25,12.56,27593.0,840.0,112.6,-0.00015921031682841758,0.00032627610208812996,0.0,-0.0035398230088495852
2019-07-26,11.653,25597.0,840.0,109.95,-0.07221337579617837,-0.07233718696770919,0.0,-0.023534635879218446
2019-07-29,11.646,25584.0,840.0,111.7,-0.0006007036814553723,-0.000507872016251909,0.0,0.01591632560254652
2019-07-30,11.644,25584.0,840.0,111.75,-0.00017173278378845858,0.0,0.0,0.00044762757385852225
2019-07-31,11.642,25584.0,840.0,113.2,-0.0001717622810031294,0.0,0.0,0.012975391498881494
2019-08-01,11.64,25593.0,840.0,113.2,-0.0001717917883524711,0.000351782363977593,0.0,0.0
2019-08-02,11.64,25597.5,840.0,113.55,0.0,0.00017582932833204445,0.0,0.0030918727915194566
2019-08-05,11.632,25584.5,840.0,116.95,-0.0006872852233678062,-0.0005078620959078073,0.0,0.029942756494936162
2019-08-06,12.644,27800.0,840.0,116.5,0.08700137551581855,0.0865953995583264,0.0,-0.003847798204360875
2019-08-07,12.642,27800.0,840.0,113.8,-0.0001581777918381322,0.0,0.0,-0.023175965665236054
2019-08-08,12.73,28013.0,840.0,125.55,0.006960923904445471,0.0076618705035971235,0.0,0.10325131810193322
2019-08-09,12.73,28019.0,840.0,125.1,0.0,0.000214186270659944,0.0,-0.0035842293906810374
2019-08-12,14.083,31008.0,840.0,122.45,0.10628436763550675,0.10667761162068601,0.0,-0.02118305355715422
2019-08-13,13.628,30010.0,836.0,122.55,-0.03230845700489948,-0.032185242518059876,-0.004761904761904745,0.0008166598611678566
2019-08-14,13.626,30012.0,836.0,122.35,-0.0001467566774289164,6.664445184934031e-05,0.0,-0.001631986944104491
